"machine","app","exec","args","ranks","modules","spack_env","exec_path","events","path","duration","PAPI_BR_INS","PAPI_LD_INS","PAPI_SR_INS","PAPI_TOT_INS","PAPI_L1_LDM","PAPI_L1_STM","PAPI_L2_LDM","PAPI_L2_STM","EPT","FP_ARITH:SCALAR_SINGLE","FP_ARITH:SCALAR_DOUBLE","ARITH","IO Bytes Read","IO Bytes Written","PAPI_MEM_WCY","REALTIME (sec)"
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 32 --arch sequential --legendre 4",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/f4a849359d53ba968bc734e2ad679572', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/e87555e20be9a15b83f8604a2db74d20', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/35ed24b7e477d6b566ffd2a21226d924', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/66ceb0c2a4548f5cac554e58ffc0bf26']",0.4,219416666.66666663,1070722222.2222222,229194444.44444445,2492388888.888889,12027777.777777778,23722222.222222224,694444.4444444445,333333.33333333326,0.0,5.652777777777778,417839570.5416667,79813875.29166666,525.0555555555555,30141.91666666667,39555555.55555555,0.3017407777777777
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 32 --arch sequential --legendre 4 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/834493d2f24ab3db91e3d544e572b3f2', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/587d1be969da99db7ca308303bc4e636', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/0b07fc9fe29e323cd26ae5840e51e235', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/de37635e3c109615a8ff6645de1f1855']",0.1,644250000.0,2659500000.0,651437500.0,6526312500.0,24500000.0,18187500.0,0.0,0.0,0.0,1173.125,942152255.59375,184030721.375,67700.0,2106053.34375,76500000.0,0.87451646875
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 0",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/0263600cb02d5aa4f1a63cdc45578f1c', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/12d51c892cd0d5d1a8ceff5c5b6625c0', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/f749468a0154464c7693a5bbe0a30e37', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/0a36c9985c2fac99d7cae946116f7016']",0.05,4916666.666666667,33333333.33333333,8194444.444444444,71000000.0,1277777.7777777778,1250000.0,55555.555555555555,55555.555555555555,0.0,7.722222222222222,19257774.388888888,20128755.43055556,525.0555555555555,30141.91666666667,6861111.111111111,0.01988288888888889
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 0 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/f7c9b52627114e5c697d9fc8018bdf38', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/cf3af0dcb6086ca1a3a71b2e3988770e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/88b3ee5941b508ed633827c75396361f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/305a53edf4eaa831d21637e93c53bfef']",0.0833,73250000.0,149562500.0,59187500.0,449375000.0,1437500.0,2000000.0,0.0,0.0,0.0,1138.96875,43173206.09375,45532284.21875,67700.0,2106053.34375,11562500.0,0.105865625
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 1",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/2c11269b5bc8fafa153ad0824232895a', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/00b654e7860d2ef8ad423f3ea8db3a89', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/817f8df248b5086df516f81c75821464', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/ea113e0b8cbe85ae8e33c3597bd078a8']",0.05,8222222.222222223,50444444.44444445,12777777.777777778,113222222.22222222,1388888.888888889,1750000.0,55555.555555555555,83333.33333333331,0.0,15.041666666666664,27799334.597222224,20108859.166666664,525.0555555555555,30141.91666666667,6666666.666666668,0.022229986111111117
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 1 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/989e14fbc02ebae8b26beef6ec8f836f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/96a0dde088ea67d390fd689937017e7f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/33325fe9371032bfd752c307ad777ac5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/4db16669f3e812a3c1410f96a82d0103']",0.0666,105250000.0,215812500.0,83375000.0,643000000.0,1125000.0,1937500.0,0.0,0.0,0.0,1163.1875,61828074.28125,45477505.3125,67669.0,2106052.375,13937500.0,0.10696262499999998
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 2",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/50dee2cccf050dca8531653ed2e81a6e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/2aa014c68524617be0cd97e10f06f85f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/986bb834421484f1516762a875924923', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/446768d2e2834b9032cfca3632622919']",0.0666,13138888.888888888,78305555.55555555,20333333.33333333,181833333.3333333,1555555.5555555557,2611111.111111111,55555.555555555555,83333.33333333331,0.0,13.277777777777779,42028188.75,20049906.069444444,525.0555555555555,30141.91666666667,8305555.555555556,0.03167111111111112
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 2 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/7245a7ab998297ed90a0a62434066691', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/dfea514fe9b3a77e91f31c9c1608956f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/2f245772a0d6f91b6fa68b931a97eb09', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/8303ae7ced03b9e5f7867f466644ebc6']",0.1,123812500.0,289562500.0,105625000.0,833062500.0,1375000.0,1937500.0,0.0,0.0,0.0,1154.59375,92925667.8125,44928921.34375,67700.0,2106053.34375,14687500.0,0.12643168750000006
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 3",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/cd02c9d72cd7a3d47063269e80d4e204', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/4574143a6e8f67af0b97950ed36556a3', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/9e608ac390e222c0e82a8838f99cb424', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/b71420b7174c482a320dfce767ff31d2']",0.0833,20388888.888888888,117750000.0,30972222.222222224,278944444.44444436,1777777.7777777778,3833333.333333334,83333.33333333331,83333.33333333331,0.0,22.944444444444446,61953500.93055555,20109043.277777776,525.0555555555555,30141.91666666667,8277777.777777777,0.045325902777777774
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 3 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/bfd14ae66dcfbe22f753bddc718cd935', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/1af638b84e4af92f971ae389f2541250', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/4d519be11a792e96ad47667616c1f258', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/83ec0e7feaa8e2fde0fe9e318f602898']",0.0833,102500000.0,335062500.0,109812500.0,901750000.0,3750000.0,2000000.0,0.0,0.0,0.0,1192.40625,141577627.90625,47231694.0625,69880.75,2106185.96875,17437500.0,0.16510965625
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 4",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/7053f91a0a378cceecccdfd66816345f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/9fc867a457792c08e2dd59b8be34a9cf', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/af6f2a97f27a3a0afc9e978cbf9c7ad5', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/733352c3c0aa183f4826a3286a919a57']",0.1166,29527777.777777776,168222222.22222218,44611111.11111111,403250000.0,1805555.5555555557,5388888.888888889,83333.33333333331,83333.33333333331,0.0,7.0694444444444455,87584204.63888891,20097952.416666664,525.0555555555555,30141.91666666667,9583333.333333334,0.05435070833333334
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 4 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/b32dd73c20a0ef277350dc4384a06ec4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/757bef90d719777185ed15d876117578', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/5b172c5a82a70224c23c4efce5b5e28f', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/0b41d465014dbba4542f0778f7914ec3']",0.0833,129875000.0,468375000.0,148125000.0,1236062500.0,7875000.0,1937500.0,0.0,0.0,0.0,1160.75,199181635.71875,47124771.375,69912.75,2106186.96875,20875000.0,0.204241875
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 0",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/728adc1ffc71c3b26601d5d95b432433', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/18e313b00083642367e8f617c9c08b74', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/fa54dba00f6c8d341dd303c4e4f09223', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/137db96c593555b5a73701228ad0f489']",0.0666,6416666.666666668,65138888.88888889,12694444.444444446,119833333.33333331,2611111.111111111,2027777.7777777775,111111.11111111114,111111.11111111114,0.0,13.055555555555555,38967764.55555555,40080400.277777776,525.0555555555555,30141.91666666667,18055555.55555556,0.0344666388888889
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 0 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/4edbf3ea9db533797eecae1c366f2a68', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/78b032ad54315771a194279e76f16048', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/cb66037b82d7acfbf56be7d9ff2a2b79', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/1ff3452f2f1d18db6f918ac011ae19e4']",0.0666,93125000.0,240812500.0,76312500.0,603000000.0,1062500.0,1500000.0,0.0,0.0,0.0,1122.78125,86081633.78125,93607059.03125,69912.75,2106186.96875,51062500.0,0.16915565625000006
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 1",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/09a4a4d5bef6a5c98aed3f11e624b525', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/0815b7847781e8ba13573268edb700ab', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/2f6e8f2740889ed878001d246a20f7bd', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/32e64503de8892c696b56485f7151eac']",0.0833,14527777.777777778,106750000.0,22805555.55555556,220277777.77777782,2611111.111111111,3111111.1111111115,138888.88888888888,111111.11111111114,0.0,10.652777777777779,57371496.08333334,40294292.20833333,525.0555555555555,30141.91666666667,18555555.55555556,0.04404008333333333
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 1 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/496de7782f26122fd5c522a68fa8b67b', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/addbba5a1477f793be8139d628b6c1b4', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/425c6bb05048df467ebd00e52fe8d11e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/c7e7bd88879fd280c300889c51b40be9']",0.0833,112750000.0,344437500.0,101937500.0,850812500.0,2125000.0,2000000.0,0.0,0.0,0.0,1181.53125,130632087.15625,96199593.6875,67669.0,2106052.375,54625000.0,0.18383153125000004
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 2",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/c210fdd4bc211b8e4c337be8afe4b826', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/a34ac01437d8cc06cbda9ec339c52faa', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/a7ae6c49b0caf4af7b8f5aed6edffd36', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/efb10306deeab4b530e0f48f6e43bf2b']",0.1166,28194444.444444444,176250000.0,39694444.44444445,388111111.1111111,3333333.333333333,4916666.666666667,166666.66666666663,111111.11111111114,0.0,25.23611111111111,88161573.97222222,39799769.222222224,525.0555555555555,30141.902777777777,18277777.777777776,0.06425275
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 2 --procs 4,4,2",32,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/4f246c97689711cb8e9caa6b79be072d', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/2ca58268b04d89721be1362422d3022e', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/00547f33e65b57b70ffda55bbb70b4bf', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/60635edd47445845174b54266c28b369']",0.1,153125000.0,517000000.0,147562500.0,1279750000.0,3437500.0,2000000.0,0.0,0.0,0.0,1204.46875,200089476.9375,96436729.375,69912.75,2106186.96875,51625000.0,0.23397009375
"quartz","kripke.exe","kripke.exe","--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 3",1,"intel mvapich2 hpctoolkit/2021.10 papi","resource-equivalence-quartz","/usr/WS1/dnicho/spack/var/spack/environments/resource-equivalence-quartz/.spack-env/view/bin/kripke.exe","-e PAPI_BR_INS -e PAPI_LD_INS -e PAPI_SR_INS -e PAPI_TOT_INS -e PAPI_L1_LDM -e PAPI_L1_STM -e PAPI_L2_LDM -e PAPI_L2_STM -e EPT -e bdw_ep::FP_ARITH:SCALAR_SINGLE -e bdw_ep::FP_ARITH:SCALAR_DOUBLE -e bdw_ep::ARITH -e IO -e PAPI_MEM_WCY -e REALTIME","['/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/5ef234d1b3fded2db22c16dad3aac5bc', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/a41765150349c556d00be825af855eb3', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/070c826f9630fcfff3173a9a744fb6b9', '/usr/WS1/dnicho/summer2022/resource-equivalences/data/quartz/kripke.exe/ee86c7dfb13ab838757ab9fe9f3af5c7']",0.15,47388888.88888889,273638888.8888889,63333333.33333334,623277777.7777778,4055555.5555555564,7388888.888888889,222222.22222222228,111111.11111111114,0.0,9.194444444444443,131130710.15277778,40031733.972222224,525.0555555555555,30141.91666666667,18916666.666666668,0.091393875
